,Unnamed: 0,nctid,CUI,standard_name,measure_type,measure_id,standard_measuer_id
1689,4140,NCT04412018,C0058978,Icosapent ethyl,Experimental,intervention_4141,standard_inter_1405
1690,4141,NCT04412057,0,CERC-002,Experimental,intervention_4142,standard_inter_1406
1691,4143,NCT04412239,0,Patient-centred advice on Telephone Consultation in TB Patients:,Experimental,intervention_4144,standard_inter_1407
1692,4144,NCT04412252,C2930696,Tofacitinib,Experimental,intervention_4145,standard_inter_273
1693,4157,NCT04412330,0,ICU Recovery + Physical Therapy,Experimental,intervention_4158,standard_inter_1412
1694,4158,NCT04412343,0,Virtual Group Intervention,Experimental,intervention_4159,standard_inter_1413
1695,4159,NCT04412343,0,Personal Exercise Intervention,Experimental,intervention_4160,standard_inter_1414
1696,4161,NCT04412356,0,Tracheotomy,Experimental,intervention_4162,standard_inter_1415
1697,4168,NCT04412486,0,COVID Convalescent Plasma,Experimental,intervention_4169,standard_inter_1419
1698,4169,NCT04412538,0,Low dosage Inactivated SARS-CoV-2 Vaccine on a 0- and 28-day schedule,Experimental,intervention_4170,standard_inter_1420
1699,4170,NCT04412538,0,Low dosage Inactivated SARS-CoV-2 Vaccine on a 0- and 14-day schedule,Experimental,intervention_4171,standard_inter_1421
1700,4171,NCT04412538,0,Medium dosage Inactivated SARS-CoV-2 Vaccine on a 0- and 28-day schedule,Experimental,intervention_4172,standard_inter_1422
1701,4172,NCT04412538,0,Medium dosage Inactivated SARS-CoV-2 Vaccine on a 0- and 14-day schedule,Experimental,intervention_4173,standard_inter_1423
1702,4173,NCT04412538,0,High dosage Inactivated SARS-CoV-2 Vaccine on a 0- and 28-day schedule,Experimental,intervention_4174,standard_inter_1424
1703,4174,NCT04412538,0,High dosage Inactivated SARS-CoV-2 Vaccine on a 0- and 14-day schedule,Experimental,intervention_4175,standard_inter_1425
1704,4179,NCT04412668,0,ATYR1923 1 mg/kg,Experimental,intervention_4180,standard_inter_1427
1705,4180,NCT04412668,0,ATYR1923 3 mg/kg,Experimental,intervention_4181,standard_inter_1428
1706,4182,NCT04412772,C1609165,Tocilizumab,Experimental,intervention_4183,standard_inter_19
1707,4184,NCT04412785,0,Cyclosporine,Experimental,intervention_4185,standard_inter_1142
1708,4185,NCT04413006,0,Self-Compassion for Chronic Pain Virtual Group Treatment Program,Experimental,intervention_4186,standard_inter_1429
1709,4191,NCT04413747,0,morning Yoga-based breathing support,Experimental,intervention_4192,standard_inter_1432
1710,4192,NCT04413747,0,pre_lunch Yoga-based breathing support,Experimental,intervention_4193,standard_inter_1433
1711,4193,NCT04413747,0,pre_dinner Yoga-based breathing support,Experimental,intervention_4194,standard_inter_1434
1712,4194,NCT04413838,0,NIVOLUMAB,Experimental,intervention_4195,standard_inter_1435
1713,4198,NCT04413968,0,Rapid detection test,Experimental,intervention_4199,standard_inter_1437
1714,4199,NCT04413968,0,Nasopharyngeal swab,Experimental,intervention_4200,standard_inter_215
1715,4200,NCT04413968,0,Stool collection,Experimental,intervention_4201,standard_inter_1438
1716,4203,NCT04414241,C0020336,Hydroxychloroquine,Experimental,intervention_4204,standard_inter_16
1717,4205,NCT04414267,0,BCG vaccine,Experimental,intervention_4206,standard_inter_1441
1718,4207,NCT04414293,0,Lung Low Dose Radiation,Experimental,intervention_4208,standard_inter_1442
1719,4208,NCT04414371,0,Yoga,Experimental,intervention_4209,standard_inter_1443
1720,4220,NCT04415060,C3213546,Isoflurane Inhalant Product,Experimental,intervention_4221,standard_inter_1449
1721,4221,NCT04415060,C3213472,Sevoflurane inhalant product,Experimental,intervention_4222,standard_inter_1450
1722,4229,NCT04415151,C4704009,Tofacitinib 10 mg,Experimental,intervention_4230,standard_inter_1452
1723,4234,NCT04415879,0,N-95 Respirator,Experimental,intervention_4235,standard_inter_1453
1724,4235,NCT04415879,0,Cloth Face Mask,Experimental,intervention_4236,standard_inter_1454
1725,4236,NCT04415879,0,Graded exercise test,Experimental,intervention_4237,standard_inter_1455
1726,4237,NCT04415879,0,N-95 Respirator,Experimental,intervention_4238,standard_inter_1453
1727,4238,NCT04415879,0,Cloth Face Mask,Experimental,intervention_4239,standard_inter_1454
1728,4239,NCT04415879,0,Graded exercise test,Experimental,intervention_4240,standard_inter_1455
1729,4242,NCT04416048,C1739768,Rivaroxaban,Experimental,intervention_4243,standard_inter_208
1730,4278,NCT04416334,0,Colchicine plus symptomatic treatment (paracetamol),Experimental,intervention_4279,standard_inter_1462
1731,4282,NCT04416360,0,Interview by psychologists,Experimental,intervention_4283,standard_inter_1465
1732,4283,NCT04416399,C1968009,Budesonide dry powder inhaler,Experimental,intervention_4284,standard_inter_1466
1733,4292,NCT04417257,0,LAU-7b,Experimental,intervention_4293,standard_inter_1472
1734,4298,NCT04417335,0,BCG vaccine,Experimental,intervention_4299,standard_inter_1441
1735,4304,NCT04418128,0,Nafamostat Mesylate,Experimental,intervention_4305,standard_inter_1476
1736,4309,NCT04418505,0,Vielight RX Plus,Experimental,intervention_4310,standard_inter_1479
1737,4310,NCT04418531,0,Anti-coronavirus antibodies (immunoglobulins) obtained with DFPP form convalescent patients,Experimental,intervention_4311,standard_inter_1480
1738,4318,NCT04418947,0,Communication type,Experimental,intervention_4319,standard_inter_1483
1739,4320,NCT04418947,0,Communication type,Experimental,intervention_4321,standard_inter_1483
1740,4327,NCT04419610,C3713952,TRV027,Experimental,intervention_4328,standard_inter_1486
1741,4329,NCT04419623,0,TL-895,Experimental,intervention_4330,standard_inter_1488
1742,4334,NCT04420247,C0008269,Chloroquine,Experimental,intervention_4335,standard_inter_138
1743,4335,NCT04420247,C0020336,Hydroxychloroquine,Experimental,intervention_4336,standard_inter_16
1744,4337,NCT04420260,0,Group A: oropharygeal spray and immunostimulant emulsion,Experimental,intervention_4338,standard_inter_1490
1745,4339,NCT04420273,0,SSE educational intervention,Experimental,intervention_4340,standard_inter_1491
1746,4341,NCT04420273,0,Home sample collection of concerning mole with physician supervision,Experimental,intervention_4342,standard_inter_1493
1747,4343,NCT04420299,C0916062,Bemiparin,Experimental,intervention_4344,standard_inter_1494
1748,4344,NCT04420299,C0916062,Bemiparin,Experimental,intervention_4345,standard_inter_1494
1749,4347,NCT04420338,0,Blood sample,Experimental,intervention_4348,standard_inter_141
1750,4348,NCT04420338,0,Serum tube collection,Experimental,intervention_4349,standard_inter_1495
1751,4349,NCT04420338,0,Blood sample,Experimental,intervention_4350,standard_inter_141
1752,4350,NCT04420364,0,Maintenance or reduction of immunosuppression,Experimental,intervention_4351,standard_inter_1496
1753,4352,NCT04420390,0,Radiotherapy,Experimental,intervention_4353,standard_inter_1497
1754,4356,NCT04420741,C0079594,Iloprost,Experimental,intervention_4357,standard_inter_1499
1755,4360,NCT04421027,C4044947,Baricitinib,Experimental,intervention_4361,standard_inter_178
1756,4362,NCT04421391,0,QuadraMune(TM),Experimental,intervention_4363,standard_inter_1503
1757,4363,NCT04421404,0,COVID-19 Convalescent Plasma (CCP),Experimental,intervention_4364,standard_inter_1504
1758,4367,NCT04421534,C0022942,Lactoferrin,Experimental,intervention_4368,standard_inter_1506
1759,4368,NCT04421534,C0022942,Lactoferrin,Experimental,intervention_4369,standard_inter_1506
1760,4370,NCT04421612,0,Co-mestring (co-coping),Experimental,intervention_4371,standard_inter_1507
1761,4371,NCT04421612,0,Co-mestring (co-coping),Experimental,intervention_4372,standard_inter_1507
1762,4372,NCT04421625,0,Diagnostic test for SARS-Cov2 for patients and health staff,Experimental,intervention_4373,standard_inter_1508
1763,4373,NCT04421664,C0020336,Hydroxychloroquine,Experimental,intervention_4374,standard_inter_16
1764,4385,NCT04422353,0,Video Dance classes,Experimental,intervention_4386,standard_inter_1511
1765,4388,NCT04422509,0,lanadelumab,Experimental,intervention_4389,standard_inter_1513
1766,4391,NCT04422561,C0022322,ivermectin,Experimental,intervention_4392,standard_inter_386
1767,4394,NCT04422613,0,pulmonary anomalies 4 months after documented COVID-19 pneumonia,Experimental,intervention_4395,standard_inter_1516
1768,4396,NCT04422678,C0939537,Imatinib Mesylate,Experimental,intervention_4397,standard_inter_1517
1769,4397,NCT04422678,C0939537,Imatinib Mesylate,Experimental,intervention_4398,standard_inter_1517
1770,4403,NCT04423042,C1609165,Tocilizumab,Experimental,intervention_4404,standard_inter_19
1771,4405,NCT04423289,0,Farmalarm,Experimental,intervention_4406,standard_inter_1519
1772,4411,NCT04423861,C0068788,Nitazoxanide,Experimental,intervention_4412,standard_inter_389
1773,4413,NCT04423991,0,COViage,Experimental,intervention_4414,standard_inter_653
1774,4418,NCT04424056,C0245109,anakinra,Experimental,intervention_4419,standard_inter_18
1775,4419,NCT04424056,C0245109,anakinra,Experimental,intervention_4420,standard_inter_18
1776,4420,NCT04424056,C1609165,tocilizumab,Experimental,intervention_4421,standard_inter_19
1777,4421,NCT04424056,C2931926,ruxolitinib,Experimental,intervention_4422,standard_inter_270
1778,4424,NCT04424134,C1450658,Bromhexin,Experimental,intervention_4425,standard_inter_348
1779,4426,NCT04424212,0,Intervention group CoronaCope,Experimental,intervention_4427,standard_inter_1526
1780,4432,NCT04424797,0,Prone Positioning,Experimental,intervention_4433,standard_inter_400
1781,4438,NCT04424901,C0012582,Dipyridamole,Experimental,intervention_4439,standard_inter_1125
1782,4443,NCT04425005,0,Home-based exercise,Experimental,intervention_4444,standard_inter_1534
1783,4444,NCT04425031,C0030054,Oxygen,Experimental,intervention_4445,standard_inter_321
1784,4452,NCT04425252,C0280509,Brequinar,Experimental,intervention_4453,standard_inter_1535
1785,4456,NCT04425460,C1138226,Favipiravir,Experimental,intervention_4457,standard_inter_149
1786,4459,NCT04425499,0,Learning running subcuticular sutures on the Gamified Educational Network,Experimental,intervention_4460,standard_inter_1537
1787,4460,NCT04425499,0,Learning running subcuticular sutures on the Gamified Educational Network,Experimental,intervention_4461,standard_inter_1537
1788,4461,NCT04425499,0,Learning running subcuticular sutures on the Gamified Educational Network,Experimental,intervention_4462,standard_inter_1537
1789,4462,NCT04425538,C0666743,Infliximab,Experimental,intervention_4463,standard_inter_1538
1790,4463,NCT04425616,0,Exercise,Experimental,intervention_4464,standard_inter_1539
1791,4464,NCT04425616,0,Psychological and Behaviour Change Support,Experimental,intervention_4465,standard_inter_1540
1792,4465,NCT04425616,0,Nutrition,Experimental,intervention_4466,standard_inter_1541
1793,4466,NCT04425629,0,REGN10933+REGN10987 combination therapy,Experimental,intervention_4467,standard_inter_1542
1794,4467,NCT04425629,0,REGN10933+REGN10987 combination therapy,Experimental,intervention_4468,standard_inter_1542
1795,4469,NCT04425707,0,Ivermectin,Experimental,intervention_4470,standard_inter_523
1796,4470,NCT04425707,0,Ivermectin,Experimental,intervention_4471,standard_inter_523
1797,4473,NCT04425720,0,LifeSignals Biosensor 1AX*,Experimental,intervention_4474,standard_inter_1543
1798,4474,NCT04425733,0,MK-5475,Experimental,intervention_4475,standard_inter_1544
1799,4476,NCT04425733,0,MK-5475,Experimental,intervention_4477,standard_inter_1544
1800,4478,NCT04425733,0,MK-5475,Experimental,intervention_4479,standard_inter_1544
1801,4480,NCT04425772,C2936643,Standard of Care,Experimental,intervention_4481,standard_inter_43
1802,4483,NCT04425837,C5383282,Convalescent plasma,Experimental,intervention_4484,standard_inter_220
1803,4484,NCT04425837,C2936643,Standard of Care,Experimental,intervention_4485,standard_inter_43
1804,4491,NCT04425915,C5383282,Convalescent Plasma,Experimental,intervention_4492,standard_inter_220
1805,4492,NCT04425915,C2936643,Standard of Care,Experimental,intervention_4493,standard_inter_43
1806,4496,NCT04426201,C2703080,CYT107,Experimental,intervention_4497,standard_inter_1547
1807,4500,NCT04426305,0,community health worker support,Experimental,intervention_4501,standard_inter_1549
1808,4502,NCT04426318,0,Healthy Minds Program Foundations Training,Experimental,intervention_4503,standard_inter_1551
1809,4504,NCT04426344,0,ensoETM device,Experimental,intervention_4505,standard_inter_1552
1810,4506,NCT04426695,0,REGN10933+REGN10987 combination therapy,Experimental,intervention_4507,standard_inter_1542
1811,4507,NCT04426695,C0032042,Placebo,Experimental,intervention_4508,standard_inter_4
1812,4508,NCT04426695,0,REGN10933+REGN10987 combination therapy,Experimental,intervention_4509,standard_inter_1542
1813,4509,NCT04426695,C0032042,Placebo,Experimental,intervention_4510,standard_inter_4
1814,4510,NCT04426695,0,REGN10933+REGN10987 combination therapy,Experimental,intervention_4511,standard_inter_1542
1815,4511,NCT04426695,C0032042,Placebo,Experimental,intervention_4512,standard_inter_4
1816,4512,NCT04426695,0,REGN10933+REGN10987 combination therapy,Experimental,intervention_4513,standard_inter_1542
1817,4513,NCT04426695,C0032042,Placebo,Experimental,intervention_4514,standard_inter_4
1818,4515,NCT04427098,C0206460,Enoxaparin,Experimental,intervention_4516,standard_inter_439
1819,4516,NCT04427137,0,"MagPro X100 Stimulator, B70 Fluid-Cooled Coil",Experimental,intervention_4517,standard_inter_1061
1820,4518,NCT04427254,C0870078,Sampling,Experimental,intervention_4519,standard_inter_1554
1821,4522,NCT04427501,0,LY3819253,Experimental,intervention_4523,standard_inter_1403
1822,4523,NCT04427501,0,LY3819253,Experimental,intervention_4524,standard_inter_1403
1823,4524,NCT04427501,0,LY3832479,Experimental,intervention_4525,standard_inter_1558
1824,4526,NCT04427566,0,Radiation therapy,Experimental,intervention_4527,standard_inter_1016
1825,4527,NCT04427631,0,Bone conduction headphones,Experimental,intervention_4528,standard_inter_1559
1826,4530,NCT04427865,C0022942,lactoferrin,Experimental,intervention_4531,standard_inter_1506
1827,4532,NCT04427878,0,biopsies of subcutaneous adipose tissue,Experimental,intervention_4533,standard_inter_1560
1828,4535,NCT04428008,C0076612,Thymalfasin,Experimental,intervention_4536,standard_inter_1561
1829,4538,NCT04428021,C2936643,Standard of Care,Experimental,intervention_4539,standard_inter_43
1830,4539,NCT04428021,C2936643,Standard of Care,Experimental,intervention_4540,standard_inter_43
1831,4540,NCT04428021,C2936643,Standard of Care,Experimental,intervention_4541,standard_inter_43
1832,4541,NCT04428021,C5383282,Convalescent plasma,Experimental,intervention_4542,standard_inter_220
1833,4542,NCT04428073,0,Covax-19™,Experimental,intervention_4543,standard_inter_1562
1834,4543,NCT04428073,0,Covax-19™,Experimental,intervention_4544,standard_inter_1562
1835,4544,NCT04428099,0,Lifestyle change promotion program,Experimental,intervention_4545,standard_inter_1563
1836,4545,NCT04428099,0,Written Information,Experimental,intervention_4546,standard_inter_1564
1837,4550,NCT04428268,C4720227,Chloroquine Phosphate Tablets,Experimental,intervention_4551,standard_inter_1566
1838,4551,NCT04428801,0,autologous adipose-derived stem cells,Experimental,intervention_4552,standard_inter_1567
1839,4553,NCT04429334,C5238140,nangibotide,Experimental,intervention_4554,standard_inter_1568
1840,4555,NCT04429529,0,TY027,Experimental,intervention_4556,standard_inter_1569
1841,4557,NCT04429529,0,TY027,Experimental,intervention_4558,standard_inter_1569
1842,4559,NCT04429529,0,TY027,Experimental,intervention_4560,standard_inter_1569
1843,4561,NCT04429529,0,TY027,Experimental,intervention_4562,standard_inter_1569
1844,4563,NCT04429529,0,TY027,Experimental,intervention_4564,standard_inter_1569
1845,4565,NCT04429555,C0123047,Ibudilast,Experimental,intervention_4566,standard_inter_1571
1846,4572,NCT04429724,0,Diagnostic test Covid-19,Experimental,intervention_4573,standard_inter_1573
1847,4573,NCT04429763,0,Umbilical cord derived mesenchymal stem cells,Experimental,intervention_4574,standard_inter_1574
1848,4578,NCT04429828,0,COVID-19 e-package: Psychological wellbeing for healthcare workers,Experimental,intervention_4579,standard_inter_1576
1849,4579,NCT04429854,C5383282,Convalescent Plasma,Experimental,intervention_4580,standard_inter_220
1850,4580,NCT04429854,C2936643,Standard of Care,Experimental,intervention_4581,standard_inter_43
1851,4582,NCT04429867,C0020336,Hydroxychloroquine,Experimental,intervention_4583,standard_inter_16
1852,4589,NCT04430608,0,Dexcom G6,Experimental,intervention_4590,standard_inter_1579
1853,4590,NCT04431180,0,blood donation SMS,Experimental,intervention_4591,standard_inter_845
1854,4591,NCT04431180,0,blood donation SMS,Experimental,intervention_4592,standard_inter_845
1855,4592,NCT04431180,0,blood donation SMS,Experimental,intervention_4593,standard_inter_845
1856,4601,NCT04431453,0,Remdesivir,Experimental,intervention_4602,standard_inter_77
1857,4603,NCT04431466,0,Ivermectin,Experimental,intervention_4604,standard_inter_523
1858,4604,NCT04431466,0,Ivermectin,Experimental,intervention_4605,standard_inter_523
1859,4605,NCT04431466,0,Ivermectin,Experimental,intervention_4606,standard_inter_523
1860,4606,NCT04431466,0,Ivermectin,Experimental,intervention_4607,standard_inter_523
1861,4607,NCT04431856,0,Unified Protocol for COVID-19 Parenting Stress (UP-COVID),Experimental,intervention_4608,standard_inter_1582
1862,4644,NCT04432103,0,Anti SARS-CoV 2 Convalescent Plasma in severe COVID-19 patients,Experimental,intervention_4645,standard_inter_1586
1863,4645,NCT04432103,0,Anti SARS-CoV 2 Convalescent Plasma in critical COVID-19 patients,Experimental,intervention_4646,standard_inter_1587
1864,4646,NCT04432272,C5389882,COVID-19 convalescent plasma,Experimental,intervention_4647,standard_inter_905
1865,4647,NCT04432272,C5389882,COVID-19 convalescent plasma,Experimental,intervention_4648,standard_inter_905
1866,4648,NCT04432298,C5139936,Pamrevlumab,Experimental,intervention_4649,standard_inter_1588
1867,4649,NCT04432298,C0032042,Placebo,Experimental,intervention_4650,standard_inter_4
1868,4650,NCT04432324,0,Intravenous Immune Globulin,Experimental,intervention_4651,standard_inter_1589
1869,4651,NCT04432324,C2936643,Standard of Care,Experimental,intervention_4652,standard_inter_43
1870,4655,NCT04432766,0,BAT2020,Experimental,intervention_4656,standard_inter_1590
1871,4656,NCT04432766,0,BAT2020,Experimental,intervention_4657,standard_inter_1590
1872,4657,NCT04432766,0,BAT2020,Experimental,intervention_4658,standard_inter_1590
1873,4662,NCT04432805,0,Performing of lung ultrasound,Experimental,intervention_4663,standard_inter_1591
1874,4667,NCT04432987,C0251564,Pulmozyme,Experimental,intervention_4668,standard_inter_595
1875,4668,NCT04432987,C0251564,Pulmozyme,Experimental,intervention_4669,standard_inter_595
1876,4669,NCT04433013,0,Lianhua Qingwen,Experimental,intervention_4670,standard_inter_1595
1877,4671,NCT04433078,C0013090,Doxycycline,Experimental,intervention_4672,standard_inter_500
1878,4692,NCT04433546,C5392699,PB1046,Experimental,intervention_4693,standard_inter_1600
1879,4693,NCT04433546,C5392699,PB1046,Experimental,intervention_4694,standard_inter_1600
1880,4697,NCT04433910,C0032105,Plasma,Experimental,intervention_4698,standard_inter_184
1881,4700,NCT04433949,0,Low Dose Radiation Therapy,Experimental,intervention_4701,standard_inter_781
1882,4702,NCT04433988,C0030899,Pentoxifylline,Experimental,intervention_4703,standard_inter_1603
1883,4707,NCT04434131,C5383282,Convalescent Plasma,Experimental,intervention_4708,standard_inter_220
1884,4710,NCT04434248,C1138226,Favipiravir,Experimental,intervention_4711,standard_inter_149
1885,4711,NCT04434248,C1138226,Favipiravir,Experimental,intervention_4712,standard_inter_149
1886,4713,NCT04434248,C1138226,Favipiravir,Experimental,intervention_4714,standard_inter_149
1887,4717,NCT04435015,0,Camostat Mesylate,Experimental,intervention_4718,standard_inter_1608
1888,4730,NCT04435184,C4524703,Crizanlizumab,Experimental,intervention_4731,standard_inter_45
1889,4738,NCT04435314,C0068788,Nitazoxanide,Experimental,intervention_4739,standard_inter_389
1890,4747,NCT04435379,0,VPM1002,Experimental,intervention_4748,standard_inter_1095
1891,4749,NCT04435522,C1667052,Maraviroc,Experimental,intervention_4750,standard_inter_1615
1892,4750,NCT04435587,C3214716,Ivermectin Pill,Experimental,intervention_4751,standard_inter_1616
1893,4752,NCT04435717,C2740854,Actemra,Experimental,intervention_4753,standard_inter_674
1894,4753,NCT04435717,C2740854,Actemra,Experimental,intervention_4754,standard_inter_674
1895,4758,NCT04435808,C0020336,Hydroxychloroquine,Experimental,intervention_4759,standard_inter_16
1896,4760,NCT04436276,0,Ad26.COV2.S,Experimental,intervention_4761,standard_inter_1617
1897,4761,NCT04436276,C0032042,Placebo,Experimental,intervention_4762,standard_inter_4
1898,4762,NCT04436276,0,Ad26.COV2.S,Experimental,intervention_4763,standard_inter_1617
1899,4763,NCT04436276,C0032042,Placebo,Experimental,intervention_4764,standard_inter_4
1900,4764,NCT04436276,0,Ad26.COV2.S,Experimental,intervention_4765,standard_inter_1617
1901,4765,NCT04436276,C0032042,Placebo,Experimental,intervention_4766,standard_inter_4
1902,4766,NCT04436276,0,Ad26.COV2.S,Experimental,intervention_4767,standard_inter_1617
1903,4767,NCT04436276,C0032042,Placebo,Experimental,intervention_4768,standard_inter_4
1904,4768,NCT04436276,0,Ad26.COV2.S,Experimental,intervention_4769,standard_inter_1617
1905,4769,NCT04436276,C0032042,Placebo,Experimental,intervention_4770,standard_inter_4
1906,4770,NCT04436458,C1249284,Niclosamide Oral Tablet,Experimental,intervention_4771,standard_inter_1618
1907,4772,NCT04436471,0,Gam-COVID-Vac,Experimental,intervention_4773,standard_inter_1619
1908,4773,NCT04436471,0,Gam-COVID-Vac,Experimental,intervention_4774,standard_inter_1619
1909,4774,NCT04436471,0,Gam-COVID-Vac,Experimental,intervention_4775,standard_inter_1619
1910,4780,NCT04437693,C0020336,Hydroxychloroquine,Experimental,intervention_4781,standard_inter_16
1911,4783,NCT04437719,0,Obvio-19 app,Experimental,intervention_4784,standard_inter_1625
1912,4784,NCT04437823,0,Intravenous Infusions of Stem Cells,Experimental,intervention_4785,standard_inter_1626
1913,4786,NCT04437875,0,Gam-COVID-Vac Lyo,Experimental,intervention_4787,standard_inter_1627
1914,4787,NCT04437875,0,Gam-COVID-Vac Lyo,Experimental,intervention_4788,standard_inter_1627
1915,4788,NCT04437875,0,Gam-COVID-Vac Lyo,Experimental,intervention_4789,standard_inter_1627
1916,4794,NCT04438070,0,COVID-19 Swab,Experimental,intervention_4795,standard_inter_1630
1917,4795,NCT04438070,0,COVID-19 Swab,Experimental,intervention_4796,standard_inter_1630
1918,4796,NCT04438070,0,COVID-19 Swab,Experimental,intervention_4797,standard_inter_1630
1919,4802,NCT04438694,C5383282,Convalescent Plasma,Experimental,intervention_4803,standard_inter_220
1920,4803,NCT04438694,C2936643,Standard of Care,Experimental,intervention_4804,standard_inter_43
1921,4806,NCT04438850,0,Ivermectin,Experimental,intervention_4807,standard_inter_523
1922,4807,NCT04438850,0,Ivermectin,Experimental,intervention_4808,standard_inter_523
1923,4809,NCT04438980,C0025815,Methylprednisolone,Experimental,intervention_4810,standard_inter_50
1924,4811,NCT04439006,C3501358,Ibrutinib,Experimental,intervention_4812,standard_inter_910
1925,4813,NCT04439045,0,VPM1002,Experimental,intervention_4814,standard_inter_1095
1926,4815,NCT04439071,C2984037,PTC299,Experimental,intervention_4816,standard_inter_1633
1927,4816,NCT04439071,0,SOC,Experimental,intervention_4817,standard_inter_1634
1928,4823,NCT04440007,C4687720,Abivertinib,Experimental,intervention_4824,standard_inter_1637
1929,4824,NCT04440007,C2936643,Standard of Care,Experimental,intervention_4825,standard_inter_43
1930,4827,NCT04441047,C2825117,AlloStim,Experimental,intervention_4828,standard_inter_1638
1931,4828,NCT04441385,C1965208,Maraviroc 300 mg,Experimental,intervention_4829,standard_inter_1639
1932,4830,NCT04441398,C0068788,Nitazoxanide,Experimental,intervention_4831,standard_inter_389
1933,4832,NCT04441424,0,Convalescent plasma,Experimental,intervention_4833,standard_inter_24
1934,4833,NCT04441424,C0052796,azithromycin,Experimental,intervention_4834,standard_inter_342
1935,4838,NCT04441684,0,Blood sample for serological test,Experimental,intervention_4839,standard_inter_1642
1936,4839,NCT04441684,0,Blood sample for serological test,Experimental,intervention_4840,standard_inter_1642
1937,4840,NCT04441684,0,Blood sample for serological test,Experimental,intervention_4841,standard_inter_1642
1938,4845,NCT04441918,0,JS016 (anti-SARS-CoV-2 monoclonal antibody),Experimental,intervention_4846,standard_inter_1643
1939,4846,NCT04441918,0,JS016 (anti-SARS-CoV-2 monoclonal antibody),Experimental,intervention_4847,standard_inter_1643
1940,4847,NCT04441996,C0032113,Plasma Exchange,Experimental,intervention_4848,standard_inter_889
1941,4849,NCT04442048,0,IMM-101,Experimental,intervention_4850,standard_inter_1644
1942,4851,NCT04442152,0,MenCare+/Bandebereho fathers'/couples' group education,Experimental,intervention_4852,standard_inter_1645
1943,4853,NCT04442178,C2703080,CYT107,Experimental,intervention_4854,standard_inter_1547
1944,4855,NCT04442191,0,Convalescent plasma,Experimental,intervention_4856,standard_inter_24
1945,4857,NCT04442230,0,NasoVAX,Experimental,intervention_4858,standard_inter_1646
1946,4859,NCT04442958,0,Convalescent Immune Plasma,Experimental,intervention_4860,standard_inter_1647
1947,4865,NCT04443270,C0055447,Chloroquine phosphate,Experimental,intervention_4866,standard_inter_246
1948,4867,NCT04443673,0,Glycine,Experimental,intervention_4868,standard_inter_1649
1949,4869,NCT04443725,C0020336,hydroxychloroquine,Experimental,intervention_4870,standard_inter_16
1950,4871,NCT04443868,0,Nitric Oxide-Releasing Drug,Experimental,intervention_4872,standard_inter_1650
1951,4873,NCT04443881,C0245109,anakinra,Experimental,intervention_4874,standard_inter_18
1952,4875,NCT04444271,0,Mesenchymal stem cells,Experimental,intervention_4876,standard_inter_1651
1953,4878,NCT04444297,0,3D Telemedicine,Experimental,intervention_4879,standard_inter_665
1954,4879,NCT04444323,0,3D Telemedicine,Experimental,intervention_4880,standard_inter_665
1955,4891,NCT04444674,C5383287,ChAdOx1 nCoV-19,Experimental,intervention_4892,standard_inter_211
1956,4893,NCT04444674,C5383287,ChAdOx1 nCoV-19,Experimental,intervention_4894,standard_inter_211
1957,4895,NCT04444674,C5383287,ChAdOx1 nCoV-19,Experimental,intervention_4896,standard_inter_211
1958,4897,NCT04444674,C5383287,ChAdOx1 nCoV-19,Experimental,intervention_4898,standard_inter_211
1959,4903,NCT04444700,0,Therapeutic anticoagulation,Experimental,intervention_4904,standard_inter_22
1960,4905,NCT04444986,0,FAVIR 200 MG FT,Experimental,intervention_4906,standard_inter_1656
1961,4906,NCT04444986,C5392771,Avigan,Experimental,intervention_4907,standard_inter_1244
1962,4907,NCT04444986,0,FAVIR 200 MG FT,Experimental,intervention_4908,standard_inter_1656
1963,4908,NCT04444986,C5392771,Avigan,Experimental,intervention_4909,standard_inter_1244
1964,4909,NCT04445194,0,Recombinant new coronavirus vaccine (CHO cell) low-dose group,Experimental,intervention_4910,standard_inter_1657
1965,4910,NCT04445194,0,Recombinant new coronavirus vaccine (CHO cells) high-dose group,Experimental,intervention_4911,standard_inter_1658
1966,4912,NCT04445220,0,SBI-101,Experimental,intervention_4913,standard_inter_1659
1967,4913,NCT04445220,0,SBI-101,Experimental,intervention_4914,standard_inter_1659
1968,4917,NCT04445246,C0079594,iloprost,Experimental,intervention_4918,standard_inter_1499
1969,4919,NCT04445272,C1609165,Tocilizumab,Experimental,intervention_4920,standard_inter_19
1970,4920,NCT04445285,C0251564,Pulmozyme,Experimental,intervention_4921,standard_inter_595
1971,4922,NCT04445311,0,Ivermectin,Experimental,intervention_4923,standard_inter_523
1972,4924,NCT04445324,0,Transitional Online Peer Support Group (n=20),Experimental,intervention_4925,standard_inter_1661
1973,4925,NCT04445324,0,"Control Group (pharmacotherapy and/or psychotherapy, n=10)",Experimental,intervention_4926,standard_inter_1662
1974,4927,NCT04445337,0,Stellate Ganglion Block,Experimental,intervention_4928,standard_inter_1276
1975,4928,NCT04445376,0,Physical Exercises,Experimental,intervention_4929,standard_inter_1663
1976,4929,NCT04445376,0,Physical Exercises,Experimental,intervention_4930,standard_inter_1663
1977,4930,NCT04445389,0,GX-19,Experimental,intervention_4931,standard_inter_1664
1978,4931,NCT04445389,0,GX-19,Experimental,intervention_4932,standard_inter_1664
1979,4939,NCT04445428,0,oral polio vaccine + information,Experimental,intervention_4940,standard_inter_1665
